"Subject","Start Date","Start Time","End Date","End Time","All Day Event","Description","Location","Private"
"ГВВ; БГЭУ: 2/402; (УИИОИАИТ); 22 ДЦИ-21; (Лаб-18); неделя: 11","11/14/2025","17:45","11/14/2025","19:05","False","Гедранович Валентина Васильевна; БГЭУ: 2/402; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-21; (Лабораторные занятия); неделя: 11","БГЭУ: 2/402","True"
"ЗАМ; БГЭУ: 3/223; (ЯS); 23 ДЦС-12; (Лаб-1); неделя: 12","11/17/2025","13:05","11/17/2025","14:25","False","Зеневич Анна Михайловна; БГЭУ: 3/223; (Язык SQL); 23 ДЦС-12; (Лабораторные занятия); неделя: 12","БГЭУ: 3/223","True"
"ЗАМ; БГЭУ: 2/103; (ЯS); 23 ДЦС-11; (Лаб-1); неделя: 12","11/17/2025","16:05","11/17/2025","17:25","False","Зеневич Анна Михайловна; БГЭУ: 2/103; (Язык SQL); 23 ДЦС-11; (Лабораторные занятия); неделя: 12","БГЭУ: 2/103","True"
"ЗАМ; БГЭУ: 2/406; (ИЛЯБД); 25ДЭ04; (лаб-1); неделя: 12","11/17/2025","17:45","11/17/2025","19:05","False","Зеневич Анна Михайловна; БГЭУ: 2/406; (Информационно-логические языки баз данных); 25ДЭ04; (лабораторные занятия); неделя: 12","БГЭУ: 2/406","True"
"ЗАМ; БГЭУ: 2/406; (ИЛЯБД); 25ДЭ04; (лаб-2); неделя: 12","11/17/2025","19:15","11/17/2025","20:35","False","Зеневич Анна Михайловна; БГЭУ: 2/406; (Информационно-логические языки баз данных); 25ДЭ04; (лабораторные занятия); неделя: 12","БГЭУ: 2/406","True"
"ЗАМ; БГЭУ: 4/313; (ЦТПД); 24 ДКР-124 ДКУ-1; (лек-1); неделя: 12","11/19/2025","13:05","11/19/2025","14:25","False","Зеневич Анна Михайловна; БГЭУ: 4/313; (Цифровые технологии представления данных); 24 ДКР-124 ДКУ-1; (лекции); неделя: 12","БГЭУ: 4/313","True"
"ЗАМ; БГЭУ: 2/402; (ЯS); 23 ДЦИ-21; (Лаб-1); неделя: 12","11/19/2025","14:35","11/19/2025","15:55","False","Зеневич Анна Михайловна; БГЭУ: 2/402; (Язык SQL); 23 ДЦИ-21; (Лабораторные занятия); неделя: 12","БГЭУ: 2/402","True"
"ЗАМ; БГЭУ: 2/402; (ЯS); 23 ДЦИ-11; (Лаб-1); неделя: 12","11/19/2025","16:05","11/19/2025","17:25","False","Зеневич Анна Михайловна; БГЭУ: 2/402; (Язык SQL); 23 ДЦИ-11; (Лабораторные занятия); неделя: 12","БГЭУ: 2/402","True"
"ЗАМ; БГЭУ: 2/218; (ЯS); 23 ДЦС-11; (Лаб-2); неделя: 12","11/19/2025","17:45","11/19/2025","19:05","False","Зеневич Анна Михайловна; БГЭУ: 2/218; (Язык SQL); 23 ДЦС-11; (Лабораторные занятия); неделя: 12","БГЭУ: 2/218","True"
"ЗАМ; БГЭУ: 2/218; (ЯS); 23 ДЦС-12; (Лаб-2); неделя: 12","11/20/2025","13:05","11/20/2025","14:25","False","Зеневич Анна Михайловна; БГЭУ: 2/218; (Язык SQL); 23 ДЦС-12; (Лабораторные занятия); неделя: 12","БГЭУ: 2/218","True"
"ЗАМ; БГЭУ: 2/405; (ЯS); 23 ДЦИ-22; (Лаб-1); неделя: 12","11/20/2025","14:35","11/20/2025","15:55","False","Зеневич Анна Михайловна; БГЭУ: 2/405; (Язык SQL); 23 ДЦИ-22; (Лабораторные занятия); неделя: 12","БГЭУ: 2/405","True"
"ЗАМ; БГЭУ: 2/301; (ЯS); 23 ДЦИ-12; (Лаб-1); неделя: 12","11/20/2025","16:05","11/20/2025","17:25","False","Зеневич Анна Михайловна; БГЭУ: 2/301; (Язык SQL); 23 ДЦИ-12; (Лабораторные занятия); неделя: 12","БГЭУ: 2/301","True"
"ЗАМ; БГЭУ: 3/233; (ЯS); 23 ДЦИ-1,223 ДЦС-1; (лек-1); неделя: 12","11/20/2025","17:45","11/20/2025","19:05","False","Зеневич Анна Михайловна; БГЭУ: 3/233; (Язык SQL); 23 ДЦИ-1,223 ДЦС-1; (лекции); неделя: 12","БГЭУ: 3/233","True"
"ЗАМ; БГЭУ: 2/304; (ЯS); 23 ДЦС-12; (Лаб-3); неделя: 13","11/24/2025","13:05","11/24/2025","14:25","False","Зеневич Анна Михайловна; БГЭУ: 2/304; (Язык SQL); 23 ДЦС-12; (Лабораторные занятия); неделя: 13","БГЭУ: 2/304","True"
"ЗАМ; БГЭУ: 2/103; (ЯS); 23 ДЦС-11; (Лаб-3); неделя: 13","11/24/2025","16:05","11/24/2025","17:25","False","Зеневич Анна Михайловна; БГЭУ: 2/103; (Язык SQL); 23 ДЦС-11; (Лабораторные занятия); неделя: 13","БГЭУ: 2/103","True"
"ЗАМ; БГЭУ: 2/406; (ИЛЯБД); 25ДЭ04; (лаб-3); неделя: 13","11/24/2025","17:45","11/24/2025","19:05","False","Зеневич Анна Михайловна; БГЭУ: 2/406; (Информационно-логические языки баз данных); 25ДЭ04; (лабораторные занятия); неделя: 13","БГЭУ: 2/406","True"
"ЗАМ; БГЭУ: 2/406; (ИЛЯБД); 25ДЭ04; (лаб-4); неделя: 13","11/24/2025","19:15","11/24/2025","20:35","False","Зеневич Анна Михайловна; БГЭУ: 2/406; (Информационно-логические языки баз данных); 25ДЭ04; (лабораторные занятия); неделя: 13","БГЭУ: 2/406","True"
"ЗАМ; БГЭУ: 2/402; (ЯS); 23 ДЦИ-21; (Лаб-2); неделя: 13","11/26/2025","14:35","11/26/2025","15:55","False","Зеневич Анна Михайловна; БГЭУ: 2/402; (Язык SQL); 23 ДЦИ-21; (Лабораторные занятия); неделя: 13","БГЭУ: 2/402","True"
"ЗАМ; БГЭУ: 2/402; (ЯS); 23 ДЦИ-11; (Лаб-2); неделя: 13","11/26/2025","16:05","11/26/2025","17:25","False","Зеневич Анна Михайловна; БГЭУ: 2/402; (Язык SQL); 23 ДЦИ-11; (Лабораторные занятия); неделя: 13","БГЭУ: 2/402","True"
"ЗАМ; БГЭУ: 2/218; (ЯS); 23 ДЦС-11; (Лаб-4); неделя: 13","11/26/2025","17:45","11/26/2025","19:05","False","Зеневич Анна Михайловна; БГЭУ: 2/218; (Язык SQL); 23 ДЦС-11; (Лабораторные занятия); неделя: 13","БГЭУ: 2/218","True"
"ЗАМ; БГЭУ: 2/218; (ЯS); 23 ДЦС-12; (Лаб-4); неделя: 13","11/27/2025","13:05","11/27/2025","14:25","False","Зеневич Анна Михайловна; БГЭУ: 2/218; (Язык SQL); 23 ДЦС-12; (Лабораторные занятия); неделя: 13","БГЭУ: 2/218","True"
"ЗАМ; БГЭУ: 2/405; (ЯS); 23 ДЦИ-22; (Лаб-2); неделя: 13","11/27/2025","14:35","11/27/2025","15:55","False","Зеневич Анна Михайловна; БГЭУ: 2/405; (Язык SQL); 23 ДЦИ-22; (Лабораторные занятия); неделя: 13","БГЭУ: 2/405","True"
"ЗАМ; БГЭУ: 2/301; (ЯS); 23 ДЦИ-12; (Лаб-2); неделя: 13","11/27/2025","16:05","11/27/2025","17:25","False","Зеневич Анна Михайловна; БГЭУ: 2/301; (Язык SQL); 23 ДЦИ-12; (Лабораторные занятия); неделя: 13","БГЭУ: 2/301","True"
"ЗАМ; БГЭУ: 2/405; (ЯS); 23 ДЦИ-11; (Лаб-3); неделя: 13","11/28/2025","14:35","11/28/2025","15:55","False","Зеневич Анна Михайловна; БГЭУ: 2/405; (Язык SQL); 23 ДЦИ-11; (Лабораторные занятия); неделя: 13","БГЭУ: 2/405","True"
"ЗАМ; БГЭУ: 2/405; (ЯS); 23 ДЦИ-11; (Лаб-4); неделя: 13","11/28/2025","16:05","11/28/2025","17:25","False","Зеневич Анна Михайловна; БГЭУ: 2/405; (Язык SQL); 23 ДЦИ-11; (Лабораторные занятия); неделя: 13","БГЭУ: 2/405","True"
"ЗАМ; БГЭУ: 2/322; (ЦТПД); 24 РКУ-1; (кон-1); неделя: 13","11/29/2025","8:15","11/29/2025","9:35","False","Зеневич Анна Михайловна; БГЭУ: 2/322; (Цифровые технологии представления данных); 24 РКУ-1; (консультация); неделя: 13","БГЭУ: 2/322","True"
"ЗАМ; БГЭУ: 2/304; (ЦТПД); 24 РКУ-1; (экз-1); неделя: 13","11/29/2025","9:45","11/29/2025","11:05","False","Зеневич Анна Михайловна; БГЭУ: 2/304; (Цифровые технологии представления данных); 24 РКУ-1; (экзамен); неделя: 13","БГЭУ: 2/304","True"
"ЗАМ; БГЭУ: 2/304; (ЦТПД); 24 РКУ-1; (экз-2); неделя: 13","11/29/2025","11:15","11/29/2025","12:35","False","Зеневич Анна Михайловна; БГЭУ: 2/304; (Цифровые технологии представления данных); 24 РКУ-1; (экзамен); неделя: 13","БГЭУ: 2/304","True"
"ЗАМ; БГЭУ: 2/304; (ЯS); 23 ДЦС-12; (Лаб-5); неделя: 14","12/01/2025","13:05","12/01/2025","14:25","False","Зеневич Анна Михайловна; БГЭУ: 2/304; (Язык SQL); 23 ДЦС-12; (Лабораторные занятия); неделя: 14","БГЭУ: 2/304","True"
